OBJECTID,COD_SIG_ESTACIONAMENTO,MORADA,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,DATA_INSTALACAO,x,y
14869,175,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018256.8742274,4689777.8332936
14870,176,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018283.7255047,4689786.4205284
14871,177,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018322.7007106,4689664.0402491
14872,178,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018295.8497255,4689655.4532145
14873,179,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018329.6472729,4689549.3301908
14874,180,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018356.4980046,4689557.9170519
14875,181,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018394.9289405,4689344.5466681
14876,182,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018421.7791833,4689353.1331941
14877,383,"Avenida dos Defensores de Chaves, 23",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,14/05/2019,-1017824.1905267,4683729.7512899
14878,384,"Avenida dos Defensores de Chaves, 12",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,14/05/2019,-1017791.1830005,4683555.5701013
14879,385,"Avenida dos Defensores de Chaves, 45",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017896.2031997,4684046.7834273
14880,387,Avenida dos Defensores de Chaves,Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017940.4446075,4684280.1873967
14881,388,"Avenida dos Defensores de Chaves, 42",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017938.3052535,4684399.4350643
14882,389,"Rua Eiffel, 2A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017809.7493193,4684433.9616595
14883,390,"Rua de Dona Filipa de Vilhena, 12",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017669.6428149,4684037.7318561
14884,391,"Rua de Dona Filipa de Vilhena, 2B",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,21/05/2019,-1017652.2501016,4683852.0297059
14885,394,"Avenida Duque d' Ávila, 72",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/10/2019,-1018546.6489881,4683786.3429090
14886,183,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018442.2385393,4689288.8055406
14887,184,"Calçada da Ajuda, 236",Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,06/04/2018,-1024045.5650471,4679613.5003149
14888,185,"Passeio dos Heróis do Mar, 14",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,Não,Público,Partilhado com Micromobilidade,,-1012372.9854428,4691001.5374084
14889,186,"Rua da Ilha dos Amores, 59",Parque das Nações,Passeio,BICICLETA,Cascata,1,12,Não,Público,Partilhado com Micromobilidade,,-1012470.4551453,4690567.6363385
14890,350,"Avenida António Augusto de Aguiar, 104",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,14/05/2019,-1018807.1441934,4683408.1038196
14891,351,"Rua Tomás Ribeiro, 56",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,14/05/2019,-1018627.8974104,4683387.5301742
14892,352,"Avenida Manuel da Maia, Universidade",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/02/2019,-1017108.6088777,4684081.4968559
14893,353,"Avenida Visconde de Valmor, 11",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017895.2616426,4684298.3670365
14894,2050,"Avenida de Brasília, Museu",Belém,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,20/10/2022,-1025025.0949866,4677956.5687301
14895,355,"Campo Pequeno, 51",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/06/2019,-1017857.1164031,4684790.2500580
14896,356,"Praça da Ilha do Faial, 18",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,19/05/2019,-1017554.3760228,4683404.0680220
14897,357,"Avenida João Crisóstomo, 12",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/08/2019,-1017918.9738742,4683975.1070513
14898,358,"Avenida João Crisóstomo, 22A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/08/2019,-1018012.9442105,4683965.3582402
14899,359,"Rua Latino Coelho, 31",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,05/10/2019,-1018398.6184653,4683412.9974399
14900,187,Passeio dos Heróis do Mar,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,Não,Público,Partilhado com Micromobilidade,,-1012279.1403619,4690586.2775702
14901,188,"Passeio das Garças, 14",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1012576.0250809,4690344.9061651
14902,189,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018415.3885782,4689280.2191183
14903,190,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018433.9607920,4689221.8250000
14904,191,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018460.8107418,4689230.4113255
14905,192,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,2,10,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018433.9701154,4688992.7615039
14906,193,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,2,10,Não,Público,Partilhado com Micromobilidade,18/05/2013,-1018478.1245345,4688989.7079822
14907,197,Calçada dos Barbadinhos,São Vicente,,BICICLETA,Desconhecido,0,0,Não,Privado,Interdito Micromobilidade,,-1015300.6822119,4681477.7074625
14908,198,Rua Chen He,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,Não,Público,Partilhado com Micromobilidade,,-1012208.0357699,4691258.8276126
14909,200,"Rua Duarte Pacheco Pereira, 11D",Belém,Passeio,BICICLETA,Grelha,1,5,Não,Público,Partilhado com Micromobilidade,,-1026169.1715535,4678596.1473405
14910,201,Praça do Império,Belém,Passeio,BICICLETA,Entorta rodas,1,6,Não,Privado,Interdito Micromobilidade,,-1026019.1326578,4677666.7512202
14911,202,Avenida da Torre de Belém,Belém,Passeio,BICICLETA,Entorta rodas,1,6,Não,Público,Partilhado com Micromobilidade,,-1025834.3828651,4678123.3487733
14912,203,Avenida Álvares Cabral,Campo de Ourique,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,08/03/2018,-1019508.9885607,4681112.7097367
14913,204,"Rua João de Oliveira Miguens, 84",Estrela,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,,-1021221.0032547,4679659.3566573
14914,205,Largo do Chiado,Santa Maria Maior,Passeio,BICICLETA,Sheffield estreito,5,10,Não,Público,Partilhado com Micromobilidade,,-1017692.0686188,4680266.3933959
14915,206,"Passeio da Vila Expo, 2",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1012461.2994591,4690285.7179719
14916,208,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,,-1012485.9825043,4689411.5162796
14917,209,"Rua Bartolomeu Dias, 82",Belém,Passeio,BICICLETA,Entorta rodas,1,6,Não,Público,Partilhado com Micromobilidade,,-1025359.1464269,4678210.1792675
14918,210,Largo dos Jerónimos,Belém,Passeio,BICICLETA,Entorta rodas,1,6,Não,Público,Partilhado com Micromobilidade,,-1024627.3589613,4678474.0542037
14919,211,"Rua Vieira Portuense, 92",Belém,Passeio,BICICLETA,Grelha,1,5,Não,Público,Interdito Micromobilidade,,-1024520.5966261,4678338.9123985
14920,212,"Rua dos Lusíadas, 13",Alcântara,Passeio,BICICLETA,Entorta rodas,1,5,Não,Público,Partilhado com Micromobilidade,,-1021808.5034224,4679568.9468355
14921,213,Estrada de Caselas,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14922,216,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,Não,Público,Partilhado com Micromobilidade,,-1012535.4190507,4689387.7163740
14923,217,Avenida D. João II,no exterior do Edifício G,Parque das Nações,Passeio,BICICLETA,0,1,Não,0,Público,DEPM,0.0000000,-1012662.8011064
14924,218,"Avenida D. João II, 43",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,Não,Público,Partilhado com Micromobilidade,,-1012760.7833484,4689033.0450174
14925,219,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1012493.5683165,4688824.3512430
14926,220,"Alameda dos Oceanos, 49",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1012520.6708008,4688461.5300399
14927,221,"Alameda dos Oceanos, 49",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1012524.3069849,4688397.8775876
14928,222,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Cascata,1,12,Não,Público,Partilhado com Micromobilidade,,-1012571.6256579,4688402.0556070
14929,223,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Cascata,1,12,Não,Público,Partilhado com Micromobilidade,,-1012565.0419406,4688485.1520764
14930,224,"Alameda dos Oceanos, 47",Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,9,Não,Público,Partilhado com Micromobilidade,,-1012578.0514368,4688239.3385658
14931,225,Rossio dos Olivais,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,Não,Público,Partilhado com Micromobilidade,,-1012152.9131279,4688416.6879106
14932,226,Jardim Garcia de Orta ao Parque das Nações,Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,,-1012147.9949056,4688768.5783594
14933,228,"Alameda dos Oceanos, 2.11.01",Parque das Nações,Passeio,BICICLETA,Entorta rodas,2,10,Sim,Público,Partilhado com Micromobilidade,,-1012503.3934999,4687859.5480567
14934,229,"Alameda dos Oceanos, 2.11.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,,-1012548.4908482,4688011.3436614
14935,230,"Alameda dos Oceanos, 43B",Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,Não,Público,Partilhado com Micromobilidade,,-1012598.6759183,4687888.7014280
14936,231,"Avenida do Mediterrâneo, 2",Parque das Nações,Passeio,BICICLETA,Cascata,1,12,Não,Público,Partilhado com Micromobilidade,,-1012614.5933821,4687783.1521515
14937,232,"Rua do Arco do Cego, 75",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Onda,2,10,Não,Público,Partilhado com Micromobilidade,,-1017780.5477562,4684575.4626268
14938,233,"Avenida Elias Garcia, 1D",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,08/11/2018,-1017769.9443664,4684458.4008408
14939,234,"Avenida Magalhães Lima, Escola",Areeiro,Passeio,BICICLETA,Sheffield estreito,5,10,Não,Público,Partilhado com Micromobilidade,,-1017488.5783029,4684424.7819855
14940,235,"Avenida Magalhães Lima, Escola",Areeiro,Passeio,BICICLETA,Entorta rodas,1,10,Não,Público,Partilhado com Micromobilidade,,-1017502.2246774,4684464.4275143
14941,236,"Avenida de Roma, 9",Areeiro,Passeio,BICICLETA,Sheffield estreito,3,6,Não,Público,Partilhado com Micromobilidade,,-1017304.5920000,4684920.8817978
14942,238,Rua Dom Jerónimo Osório,Belém,Passeio,BICICLETA,Sheffield estreito,6,12,Não,Público,Partilhado com Micromobilidade,,-1026853.0798118,4678636.5767468
14943,239,"Avenida de Brasília, 1",Belém,Via,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,18/06/2018,-1026887.8914422,4678261.1380974
14944,240,"Avenida de Brasília, 2",Belém,Via,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,17/06/2018,-1026240.0178272,4677869.1208252
14945,241,Avenida Frei Miguel Contreiras,Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,Não,Público,Partilhado com Micromobilidade,,-1017395.1105104,4685292.4091314
14946,242,"Rua João Saraiva, 1",Alvalade,Passeio,BICICLETA,Entorta rodas,1,5,Sim,Privado,Interdito Micromobilidade,,-1017554.6358942,4686922.6603250
14947,243,"Avenida de Roma, 7",Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,Não,Público,Partilhado com Micromobilidade,,-1017964.8720003,4686395.9058287
14948,244,Alameda da Universidade,Alvalade,Via,BICICLETA,Sheffield estreito,3,6,Não,Público,Partilhado com Micromobilidade,,-1019172.0952269,4686354.2511315
14949,245,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1019338.8408307,4686277.9073627
14950,246,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,,-1019435.2655205,4686429.4374138
14951,247,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,,-1019491.9758469,4686494.8100008
14952,248,"Calçada da Estação, Estação",Campolide,Passeio,BICICLETA,Sheffield estreito,5,10,Sim,Público,Partilhado com Micromobilidade,,-1020582.8764167,4683401.3291778
14953,249,Avenida de Brasília,Belém,Via,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,28/01/2018,-1024839.2829837,4677995.5026137
14954,250,"Avenida da Índia, Museu",Belém,Passeio,BICICLETA,Grelha,3,6,Não,Privado,Interdito Micromobilidade,,-1023860.0754911,4678356.3647315
14955,251,"Avenida Álvares Cabral, 102",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,16/11/2018,-1019428.8304587,4681250.6779321
14956,252,"Avenida Álvares Cabral, 44",Campo de Ourique,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,08/03/2018,-1019335.5227981,4681412.0750360
14957,253,Largo Duque do Cadaval,Santa Maria Maior,Passeio,BICICLETA,Sheffield estreito,5,10,Não,Público,Partilhado com Micromobilidade,,-1017533.4669439,4680787.1238291
14958,254,"Praça Afonso de Albuquerque, 3",Belém,Passeio,BICICLETA,Grelha,1,8,Não,Público,Partilhado com Micromobilidade,,-1024315.8105514,4678374.8865798
14959,255,Avenida de Brasília,Belém,Via,BICICLETA,Lisboa,14,28,Não,Público,Partilhado com Micromobilidade,,-1023397.4534407,4678268.4525664
14960,256,Jardim Guerra Junqueiro,Estrela,Passeio,BICICLETA,Sheffield estilizado,1,10,Não,Privado,Interdito Micromobilidade,,-1019565.8480639,4681020.7636660
14961,257,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,30/11/2018,-1018073.8082075,4683582.2116763
14962,258,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,30/11/2018,-1018072.8122916,4683577.2213492
14963,260,"Avenida Marquês de Tomar, 91",,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14964,261,Rua Filipe da Mata,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14965,262,Rua Filipe da Mata,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14966,263,Rua Filipe da Mata,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14967,264,Rua Filipe da Mata,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14968,265,Rua Portugal Durão,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14969,266,Rua Cardeal Mercier,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14970,267,Rua Cardeal Mercier,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14971,268,Rua Carlos Reis,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
14972,270,Calçada da Tapada,no triângulo em frente à farmácia,Alcântara,Passeio,BICICLETA,0,3,Não,0,Público,Junta Freguesia,91.0000000,-1022465.3914820
14973,2087,"Travessa de Dom Vasco, 32B",Ajuda,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,17/04/2023,-1023858.4160735,4679180.1869184
14974,271,Rua Jau,Alcântara,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,17/12/2018,-1022466.0570736,4679416.3621176
14975,272,"Praça das Indústrias, Centro de Congressos",Alcântara,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,20/02/2019,-1022287.2041488,4678584.1257467
14976,273,"Rua da Cozinha Económica, 30K",Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,18/01/2019,-1021492.6633899,4679388.8013111
14977,274,"Rua da Cozinha Económica, 30K",Alcântara,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,18/01/2019,-1021487.0459123,4679381.0472726
14978,275,"Avenida Almirante Reis, 3B",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,01/07/2019,-1016967.7817874,4681741.6143368
14979,276,"Avenida Almirante Reis, 18",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,01/07/2019,-1016935.3245305,4681922.6030205
14980,277,"Avenida Almirante Reis, 20",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,01/07/2019,-1016928.9524386,4681976.8538203
14981,278,"Avenida Almirante Reis, 25",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,01/07/2019,-1016951.2034097,4681981.9360099
14982,279,"Rua da Palma, 159",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,01/08/2019,-1017004.3123131,4681274.7334570
14983,280,"Travessa Cidadão João Gonçalves, 20",Arroios,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,01/09/2019,-1016930.5941901,4681835.9604389
14984,281,"Avenida Almirante Reis, 17",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,,-1016954.5123168,4681892.1384732
