objectid,cod_sig,morada,freguesia,localizacao,tipo_estacionamento,modelo,num_suportes,capacidade,coberto,dominialidade,estado,data_instalacao,lon,lat
14879,385,"Avenida dos Defensores de Chaves, 45",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1439172,38.7368458
14880,387,Avenida dos Defensores de Chaves,Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1443146,38.7384813
14881,388,"Avenida dos Defensores de Chaves, 42",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1442954,38.7393168
14882,389,"Rua Eiffel, 2A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1431405,38.7395587
14883,390,"Rua de Dona Filipa de Vilhena, 12",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1418819,38.7367824
14884,391,"Rua de Dona Filipa de Vilhena, 2B",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/05/2019,-9.1417257,38.7354811
14885,394,"Avenida Duque d' Ávila, 72",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1497602,38.7350208
14886,183,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,18/05/2013,-9.1488223,38.7735678
14887,184,"Calçada da Ajuda, 236",Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/06/2018,-9.1991578,38.7057745
14888,185,"Passeio dos Heróis do Mar, 14",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.0943013,38.7855619
14889,186,"Rua da Ilha dos Amores, 59",Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.0951768,38.7825235
14890,350,"Avenida António Augusto de Aguiar, 104",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/05/2019,-9.1521003,38.7323704
14891,351,"Rua Tomás Ribeiro, 56",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/05/2019,-9.1504901,38.7322262
14892,352,"Avenida Manuel da Maia, Universidade",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,02/05/2019,-9.1368421,38.7370890
14893,353,"Avenida Visconde de Valmor, 11",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1439087,38.7386086
14894,2050,"Avenida de Brasília, Museu",Belém,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,20/10/2022,-9.2079571,38.6941582
14895,355,"Campo Pequeno, 51",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,06/05/2019,-9.1435660,38.7420552
14896,356,"Praça da Ilha do Faial, 18",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,19/05/2019,-9.1408465,38.7323421
14897,357,"Avenida João Crisóstomo, 12",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/05/2019,-9.1441217,38.7363435
14898,358,"Avenida João Crisóstomo, 22A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,08/05/2019,-9.1449659,38.7362752
14899,359,"Rua Latino Coelho, 31",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,10/05/2019,-9.1484304,38.7324046
14900,187,Passeio dos Heróis do Mar,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.0934582,38.7826541
14901,188,"Passeio das Garças, 14",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.0961252,38.7809638
14902,189,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,18/05/2013,-9.1485811,38.7735077
14903,190,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,18/05/2013,-9.1487479,38.7730987
14904,191,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,18/05/2013,-9.1489891,38.7731588
14905,192,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,18/05/2013,-9.1487480,38.7714944
14906,193,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,18/05/2013,-9.1491447,38.7714730
14907,197,Calçada dos Barbadinhos,São Vicente,,BICICLETA,Desconhecido,0,0,0,Privado,Interdito Micromobilidade,,-9.1206012,38.7188417
14908,198,Rua Chen He,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.0928195,38.7873635
14912,203,Avenida Álvares Cabral,Campo de Ourique,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,03/08/2018,-9.1584051,38.7162835
14913,204,"Rua João de Oliveira Miguens, 84",Estrela,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1737844,38.7060960
14914,205,Largo do Chiado,Santa Maria Maior,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.1420834,38.7103513
14915,206,"Passeio da Vila Expo, 2",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.0950946,38.7805493
14916,208,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.0953163,38.7744272
14917,209,"Rua Bartolomeu Dias, 82",Belém,Passeio,BICICLETA,Entorta rodas,1,6,0,Público,Partilhado com Micromobilidade,,-9.2109579,38.6959363
14920,212,"Rua dos Lusíadas, 13",Alcântara,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.1790620,38.7054622
14921,213,Estrada de Caselas,Belém,Lugar estacionamento automóvel,BICICLETA,Sheffield estilizado,5,10,0,Privado,Interdito Micromobilidade,,-9.2057641,38.7099217
14922,216,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.0957604,38.7742605
14923,217,Avenida D. João II,Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.0969047,38.7741808
14924,218,"Avenida D. João II, 43",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.0977849,38.7717765
14925,219,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.0953845,38.7703149
14926,220,"Alameda dos Oceanos, 49",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.0956279,38.7677737
14927,221,"Alameda dos Oceanos, 49",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.0956606,38.7673279
14928,222,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.0960857,38.7673572
14929,223,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.0960265,38.7679392
14930,224,"Alameda dos Oceanos, 47",Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,9,0,Público,Partilhado com Micromobilidade,,-9.0961434,38.7662175
14931,225,Rossio dos Olivais,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.0923243,38.7674596
14932,226,Jardim Garcia de Orta ao Parque das Nações,Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.0922801,38.7699243
14933,228,"Alameda dos Oceanos, 2.11.01",Parque das Nações,Passeio,BICICLETA,Entorta rodas,2,10,1,Público,Partilhado com Micromobilidade,,-9.0954727,38.7635573
14934,229,"Alameda dos Oceanos, 2.11.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.0958779,38.7646205
14935,230,"Alameda dos Oceanos, 43B",Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.0963287,38.7637615
14936,231,"Avenida do Mediterrâneo, 2",Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.0964717,38.7630222
14937,232,"Rua do Arco do Cego, 75",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,,-9.1428782,38.7405502
14938,233,"Avenida Elias Garcia, 1D",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,11/08/2018,-9.1427830,38.7397300
14939,234,"Avenida Magalhães Lima, Escola",Areeiro,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.1402554,38.7394944
14940,235,"Avenida Magalhães Lima, Escola",Areeiro,Passeio,BICICLETA,Entorta rodas,1,10,0,Público,Partilhado com Micromobilidade,,-9.1403780,38.7397722
14941,236,"Avenida de Roma, 9",Areeiro,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1386026,38.7429704
14943,239,"Avenida de Brasília, 1",Belém,Via,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,18/06/2018,-9.2246909,38.6962936
14945,241,Avenida Frei Miguel Contreiras,Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1394158,38.7455735
14946,242,"Rua João Saraiva, 1",Alvalade,Passeio,BICICLETA,Entorta rodas,1,5,1,Privado,Interdito Micromobilidade,,-9.1408488,38.7569945
14947,243,"Avenida de Roma, 7",Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1445340,38.7533045
14948,244,Alameda da Universidade,Alvalade,Via,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1553787,38.7530126
14949,245,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.1568766,38.7524778
14950,246,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.1577428,38.7535394
14951,247,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,,-9.1582522,38.7539973
14952,248,"Calçada da Estação, Estação",Campolide,Passeio,BICICLETA,Sheffield estreito,5,10,1,Público,Partilhado com Micromobilidade,,-9.1680520,38.7323229
14955,251,"Avenida Álvares Cabral, 102",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,16/11/2018,-9.1576850,38.7172505
14956,252,"Avenida Álvares Cabral, 44",Campo de Ourique,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,03/08/2018,-9.1568468,38.7183817
14957,253,Largo Duque do Cadaval,Santa Maria Maior,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.1406587,38.7140013
14958,254,"Praça Afonso de Albuquerque, 3",Belém,Passeio,BICICLETA,Grelha,1,8,0,Público,Partilhado com Micromobilidade,,-9.2015855,38.6970911
14959,255,Avenida de Brasília,Belém,Via,BICICLETA,Lisboa,14,28,0,Público,Partilhado com Micromobilidade,,-9.1933357,38.6963449
14960,256,Jardim Guerra Junqueiro,Estrela,Passeio,BICICLETA,Sheffield estilizado,1,10,0,Privado,Interdito Micromobilidade,,-9.1589158,38.7156390
14961,257,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,30/11/2018,-9.1455126,38.7335904
14962,258,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,30/11/2018,-9.1455037,38.7335554
14963,260,"Avenida Marquês de Tomar, 91",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/12/2018,-9.1499242,38.7382899
14964,261,"Rua Filipe da Mata, 158",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,20/12/2018,-9.1623066,38.7412164
14965,262,"Rua Filipe da Mata, 64",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,20/12/2018,-9.1583377,38.7413872
14966,263,"Rua Filipe da Mata, 22A",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,25/01/2023,-9.1571709,38.7414310
14967,264,"Rua Filipe da Mata, 5",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,20/12/2018,-9.1562091,38.7413939
14968,265,"Rua Portugal Durão, 66",Avenidas Novas,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,28/12/2018,-9.1589787,38.7436421
14969,266,Rua Cardeal Mercier,Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,28/12/2018,-9.1579384,38.7426336
14970,267,"Rua Cardeal Mercier, 4",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,27/12/2018,-9.1577224,38.7426812
14971,268,"Rua Carlos Reis, 44",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,28/12/2018,-9.1570042,38.7430269
14972,270,Calçada da Tapada,Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,13/12/2018,-9.1849629,38.7057336
14973,2087,"Travessa de Dom Vasco, 32B",Ajuda,Passeio,HOTSPOT,Desconhecido,0,10,0,Público,Dedicado Micromobilidade,17/04/2023,-9.1974766,38.7027369
14974,271,Rua Jau,Alcântara,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,17/12/2018,-9.1849689,38.7043925
14975,272,"Praça das Indústrias, Centro de Congressos",Alcântara,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,20/02/2019,-9.1833622,38.6985581
14976,273,"Rua da Cozinha Económica, 30K",Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,18/01/2019,-9.1762247,38.7041993
14977,274,"Rua da Cozinha Económica, 30K",Alcântara,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,18/01/2019,-9.1761743,38.7041450
14978,275,"Avenida Almirante Reis, 3B",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,07/01/2019,-9.1355770,38.7206914
14979,276,"Avenida Almirante Reis, 18",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,07/01/2019,-9.1352854,38.7219599
14980,277,"Avenida Almirante Reis, 20",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,07/01/2019,-9.1352282,38.7223401
14981,278,"Avenida Almirante Reis, 25",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,07/01/2019,-9.1354281,38.7223757
14982,279,"Rua da Palma, 159",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,08/01/2019,-9.1359052,38.7174191
14983,280,"Travessa Cidadão João Gonçalves, 20",Arroios,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,09/01/2019,-9.1352430,38.7213526
14984,281,"Avenida Almirante Reis, 17",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1354578,38.7217464
14985,282,Rua Julieta Ferrão,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,03/12/2018,-9.1537822,38.7451105
14986,283,"Avenida Guerra Junqueiro, 23",Areeiro,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,10/04/2018,-9.1364295,38.7396520
14987,284,"Avenida de Roma, 26",Areeiro,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.1388241,38.7447183
14988,285,Avenida Frei Miguel Contreiras,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.1392583,38.7454554
14989,286,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,,-9.1604191,38.7345831
14990,287,"Rua C do Bairro da Liberdade, 70",Campolide,Passeio,BICICLETA,Lisboa,2,4,0,Público,Partilhado com Micromobilidade,,-9.1698615,38.7349699
14991,288,Rua B do Bairro da Liberdade,Campolide,Passeio,BICICLETA,Lisboa,4,8,0,Público,Partilhado com Micromobilidade,,-9.1694082,38.7344305
14992,289,Azinhaga dos Ulmeiros,Lumiar,Passeio,BICICLETA,Entorta rodas,1,6,0,Público,Partilhado com Micromobilidade,,-9.1733434,38.7687805
14993,290,Rua Rodriges Cabrilho,Belém,Passeio,BICICLETA,Sheffield estreito,2,4,0,Público,Partilhado com Micromobilidade,,-9.2078943,38.7073296
14994,291,Rua Prof. Mário Chicó,Lumiar,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1687136,38.7617303
14995,292,"Estrada de Telheiras, 146",Lumiar,Passeio,BICICLETA,Onda,1,5,0,Público,Partilhado com Micromobilidade,,-9.1692786,38.7598024
14996,293,Praça Ginásio Clube Português,Campo de Ourique,Passeio,BICICLETA,Cascata,2,10,0,Público,Partilhado com Micromobilidade,,-9.1566192,38.7215641
14997,295,Avenida 24 de Julho,Estrela,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Interdito Micromobilidade,,-9.1548944,38.7062961
14998,296,Avenida da Índia,Estrela,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Interdito Micromobilidade,,-9.1738950,38.7025105
14999,297,Alameda Padre Álvaro Proença,Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,24/11/2018,-9.2034925,38.7491681
15000,298,"Rua Amélia Rey Colaço, 7",Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,29/11/2018,-9.2038599,38.7526605
15001,299,"Rua Jorge Barradas, 57",Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,23/11/2018,-9.2032155,38.7562154
15002,300,Rua João Ortigão Ramos,Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,23/11/2018,-9.2017269,38.7568645
15003,301,Rua da Quinta do Charquinho,Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,23/11/2018,-9.1980789,38.7565546
15004,302,Rua Jorge de Sena,Santa Clara,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,27/11/2018,-9.1608378,38.7802451
15005,303,Azinhaga da Cidade,Santa Clara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,29/11/2018,-9.1596730,38.7798924
15006,304,Avenida Sérgio Vieira de Mello,Santa Clara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,29/11/2018,-9.1493622,38.7809449
15007,305,Estrada Militar,Santa Clara,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,29/11/2018,-9.1504256,38.7902016
15008,306,"Campo das Amoreiras, Junta de Freguesia",Santa Clara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,29/11/2018,-9.1421505,38.7864544
